District,Crop,Year,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Soil_Moisture_pct,Yield_t_ha
Vellore,Rice,2022,928.0933217300188,27.979616808527812,51.781393351411474,6.682698748850485,48.5956649306985,7.118545673714596
Salem,Groundnut,2025,963.6033264796401,29.481877811719258,56.41600762072,6.435224820045274,40.255794239534,7.363622467267427
Salem,Maize,2021,798.7234987000018,23.471497793645064,69.43191185908906,7.257647882615032,23.783314431506753,5.899607312823396
Coimbatore,Groundnut,2023,966.4462309295059,26.563437031783472,68.4574742873092,6.200344414361283,39.54802740701429,7.435365265058152
Chennai,Cotton,2020,471.4485291647535,28.681123244631667,59.63997402234416,6.533323555971302,42.23834670162264,6.490906937106769
Madurai,Rice,2018,639.7698582849425,30.059604061314822,63.149522436481966,6.876801073708989,29.21602686500243,6.588943067259559
Madurai,Rice,2019,876.2894711306513,27.917047193344573,68.53081025617527,6.932779105022335,31.004689354842583,7.420494560705924
Coimbatore,Groundnut,2024,282.27727677493954,28.78242602825069,81.23912718668183,6.466882623727844,41.79799491948445,5.690918113787109
Chennai,Cotton,2023,774.3705965464427,24.03672829763025,71.33278940471494,6.356664486873324,34.75152057161447,6.517057844658782
Tirunelveli,Rice,2020,758.9589074163982,25.082282439431918,62.36834146739963,5.916056795282653,44.57715259033576,7.107121780273907
Vellore,Cotton,2023,774.3274420124096,,65.71574909702616,6.148977556625548,36.409440065847505,7.000694243308724
Vellore,Cotton,2018,712.2295480447547,29.633763568607982,75.69709931037221,7.973361938391708,15.101880746243296,5.744796883032539
Trichy,Rice,2018,601.0270185313757,28.740170534981953,84.80066886884535,6.514096253744001,35.27355360717053,7.404543753767173
Chennai,Cotton,2022,394.49203743227,25.283761963001435,56.95391389162182,6.8324760376527625,31.174736554390712,6.30395476114751
Madurai,Groundnut,2022,886.186761791853,27.243001620645778,79.14109541767981,5.656105397907536,40.302367571559145,7.135767109610572
Madurai,Rice,2025,774.9690033009392,32.837882697205785,64.8722166258267,8.494247653227,38.57274488001516,5.1569100387466165
Erode,Rice,2024,506.17961335783053,29.741626344308997,51.75773168959076,6.096974507639573,26.283090674170264,6.211292069950967
Vellore,Maize,2020,865.6333532084427,27.479894261259503,49.77765285539289,5.877447980293292,36.55247740682927,7.1609702667692625
Erode,Groundnut,2024,776.2624512318234,24.71732236249713,81.34174626298203,6.657172197787088,39.59226989347291,6.796010126068049
Trichy,Cotton,2021,734.7440120844713,25.717212425151754,82.5335734170595,6.075264546402806,38.76557018393202,7.3389353377853705
Coimbatore,Rice,2024,310.7762782981374,28.021089159149035,62.309174826995104,6.955486910054256,43.56307962234973,6.8045633077905014
Chennai,Groundnut,2019,1020.6918780769732,28.88303071552002,65.878553510189,5.6418495293750155,25.568762366312853,7.906460696524618
Madurai,Groundnut,2018,541.7372399727175,29.80980302432499,50.17641045537255,7.495934392317158,33.36537842852978,5.131808459830366
Vellore,Maize,2018,865.8175637103104,29.241553870044207,75.6204094571678,7.357901453536201,14.718813834777706,7.135112703373315
Trichy,Maize,2025,647.9328891418268,26.81524364074021,67.71619516496374,6.616923529942961,45.39078078914376,7.2973765947305065
Vellore,Maize,2018,752.8183706130037,26.364464321943743,52.47722751431387,5.541136190886844,35.869310019023565,7.484753132026071
Tirunelveli,Maize,2025,1138.0731229374778,34.55036442332694,70.04740757751455,6.131422715093457,33.99395318101616,4.764124205709945
Coimbatore,Maize,2023,982.9045502008435,26.219304569830772,54.105642439376226,6.7437679242624675,33.84748967085438,7.813143623661333
Trichy,Groundnut,2019,1132.5099865723676,23.866548175046727,73.57496680072384,5.852642245535034,39.32220536098538,7.418883027742761
Erode,Rice,2024,932.5963736553933,22.7561040702322,57.171937269490314,5.966523816257039,44.366073367249044,6.410589164887476
Vellore,Groundnut,2019,949.0358960851952,26.869795561184922,71.37069168397854,7.434509367588064,32.37935207658515,6.527610776347133
Tirunelveli,Cotton,2019,404.71524994345555,31.00794822613386,61.46967526212891,6.808441923642651,38.6855351354564,6.937616527403567
Tirunelveli,Rice,2022,770.6187515333614,26.15696739410818,44.34300807215249,6.786331515529561,38.58075206709886,6.818765544500589
Erode,Groundnut,2020,793.772767037848,32.728046534218436,77.9616130593497,7.069221598142461,15.213777220816453,5.431298413962414
Vellore,Groundnut,2020,1155.9162050879938,27.97669905555662,78.50934389110114,6.5853240023790365,28.62792564420603,8.15755165694531
Erode,Groundnut,2019,723.442668023268,31.550585813589578,62.7821663325358,6.658345936546183,38.91946779001603,5.941179180803386
Coimbatore,Maize,2022,916.2148772640306,25.575292375911793,70.74425045402282,7.01918991614662,46.1046601016414,7.361254483431062
Chennai,Cotton,2018,906.4393357711881,25.62490647065667,72.38177951480108,7.266288157982977,47.2316563400954,8.442274627559518
Tirunelveli,Groundnut,2019,1139.4187900701818,28.291346250655913,72.70489452133239,7.048672120992715,23.977977282345297,7.05357820923677
Trichy,Maize,2022,816.5639794234667,29.54417493230367,85.25598499534618,7.722271682278016,43.99472989811832,7.089172673504906
Trichy,Maize,2021,1056.9467371732867,27.42733682378895,72.1679814012023,6.717241256618852,44.29840268978282,6.809196809640742
Vellore,Cotton,2023,423.78371646561885,28.935889442178514,64.42342872510996,5.756979884994479,38.714587703913864,6.856873905444118
Madurai,Groundnut,2019,446.4951417640146,29.883155051040745,72.2791616363973,7.461789393366193,16.82143722343899,4.970832343644544
Salem,Cotton,2023,279.1639138438683,23.454381824725225,63.70051992626261,6.528439665990923,30.1658339691992,5.144908830249786
Erode,Groundnut,2024,1046.4962437833333,26.90900016259475,57.34446001082799,6.161916981991964,35.97481776652379,7.0657453003791435
Salem,Rice,2021,1018.4167344471839,26.34021590700878,80.19740340259676,7.198644596382992,32.876659680309274,8.558249550304897
Erode,Cotton,2020,1074.2068934748206,,73.34160487775111,6.959540187755777,15.482622275548579,7.767461608330118
Trichy,Cotton,2022,680.6595410734517,29.302008731258717,49.38380466545516,5.804876536275856,32.64844035438572,6.047336272883127
Coimbatore,Rice,2022,709.1130856163335,26.384673806136757,61.16334531414995,7.169441198811057,26.624002346466003,6.633888063332245
Erode,Groundnut,2018,819.7380893344223,21.583751564122128,75.5764098558874,8.012021811330936,40.31747199630843,4.808861065227824
Salem,Cotton,2022,1210.924825736914,27.24314031413016,52.36175414425355,6.926532581814373,39.31936664490304,8.761065817532675
Vellore,Maize,2019,1273.4570319055128,24.5939006999734,60.4706680749708,6.520671383350729,39.70772394034188,7.623994810056716
Chennai,Cotton,2022,1048.4521224603407,29.588262339784144,94.6150961813303,5.531521138646253,31.67562840749705,7.762539667572334
Vellore,Maize,2025,932.7549312008753,30.578230373931905,64.6891611379492,8.135852798851896,35.18254503865577,6.779855986842943
Vellore,Maize,2022,1183.8456744250316,21.040547647925226,78.82693788082359,6.338127851361209,34.244810435949276,4.967420076106212
Erode,Rice,2024,786.0393857126104,25.522457375870967,83.00466998256101,5.714408052923643,43.22268068984524,7.321627699314268
Coimbatore,Maize,2020,752.2646173794262,29.130793674941465,58.91502570559905,6.77759144212101,30.200050481105322,6.5642005735199636
Tirunelveli,Cotton,2025,817.7444698465472,23.491599567354996,70.6636528779695,7.405774277792044,28.18525738312597,6.376326969097324
Erode,Groundnut,2024,605.3214076451055,30.504514806976673,88.58820421771324,7.565140342234081,43.65378945509851,7.250647116327868
Trichy,Maize,2025,806.2476589070968,31.35781291155911,72.59524736474583,6.229446270082341,42.38777235500543,6.358953520013398
Madurai,Groundnut,2023,570.6479890540149,27.481549971541643,91.65518690591279,6.631031985998164,39.19340326512297,7.036122583227236
Salem,Maize,2023,1106.2519547248946,25.523482881541042,61.631083831894124,6.700288957332364,49.21413096207907,7.95674605764645
Salem,Maize,2022,985.9218477582544,20.606183598479,85.97097077522534,7.383590583206287,53.79567809000291,5.066878939695999
Coimbatore,Groundnut,2025,1207.3905993869564,30.60488094323552,68.16673988306843,7.114983890881345,46.07586036804257,7.250833052984811
Coimbatore,Rice,2024,442.67929927145263,34.408118331764335,64.7251993299201,6.889437246316054,28.27391755519693,4.378090187554335
Chennai,Groundnut,2021,1325.4242367305183,33.74608383467249,74.40040691552794,7.340378516164401,42.47987124874458,6.142526488451448
Erode,Groundnut,2018,456.8811465516399,27.376084744030383,66.88541537245243,5.746552536201957,35.992102035012145,6.050295006709074
Madurai,Rice,2018,550.4229812291985,24.503437383302725,67.15431231630434,6.994612195686641,29.939278838339053,5.72562577888936
Salem,Groundnut,2019,694.7946132842275,30.680397524250026,72.85192619127689,6.855117433078888,28.32986874919014,5.498115403502432
Coimbatore,Rice,2018,1176.9301729924662,27.594019916313517,49.92265956693542,6.664995319738824,37.42345863201332,8.772698913570572
Tirunelveli,Cotton,2019,906.3933743071434,29.530021515658937,60.0134381457753,6.525227915109842,42.35158521993636,7.650176643922108
Trichy,Groundnut,2018,789.042687369607,28.968805450550224,75.22643060493317,6.793904729712497,47.4139027079601,7.322323113883743
Coimbatore,Groundnut,2025,651.8431413387099,28.297611085375383,77.91530421575885,6.300868333767969,41.06702687489664,6.545129288844209
Tirunelveli,Maize,2018,506.01621233482507,31.2912441711441,71.57227708399992,8.5,40.16538073400527,5.84015173628894
Vellore,Groundnut,2023,1133.1568309232525,31.41013782089798,70.75870550185681,7.651281961070831,33.14719375467333,6.6175108519595165
Vellore,Groundnut,2020,1049.65981526216,26.327399408923,72.02342122801667,7.465036976372693,36.94872320826988,7.557695714927522
Madurai,Maize,2019,1188.1125942730876,25.046040091563437,77.57798419184796,6.329225871505224,21.545967884885762,6.890168543243168
Tirunelveli,Maize,2023,949.2045317452811,20.002829313439396,53.737719961404906,6.02996505000953,40.08725671798622,3.359763758240083
Madurai,Maize,2025,200.0,26.89228364768066,62.90526009953168,6.55163347280573,38.8854498431836,5.457392764531332
Madurai,Maize,2024,538.854266829637,24.501359492763733,67.25570917471252,6.779911752564641,52.22798018320364,6.636653872218785
Coimbatore,Groundnut,2025,966.2178264616772,29.341430140790685,69.9578969570162,5.686126976074768,34.64270793839939,6.448967093186467
Chennai,Cotton,2022,757.570743690995,26.925225808494623,46.90361248650984,7.035983768009392,45.721449080672095,8.061183805453714
Chennai,Rice,2023,710.2895082679684,27.272228319048658,55.42606430695403,7.457504728150799,30.73061227513189,6.358538111956101
Chennai,Maize,2019,574.1933087776179,30.59829150640602,67.83339523909397,5.135025823623826,50.27329583366441,6.257274611862131
Coimbatore,Rice,2024,1086.897391853635,29.271214976107984,78.13140718400172,6.069742318109853,48.045346075826835,9.18588802582004
Trichy,Maize,2023,964.0481593535769,27.626591808202697,63.80960053770319,7.559483847846286,45.1874700188407,7.756057818017106
Chennai,Cotton,2020,975.2978057270307,33.39656216299283,,6.961775719125532,35.542050445577225,5.852741277419335
Chennai,Maize,2020,691.5994378037357,30.36207653226571,73.28668446869436,6.0935739881876465,32.99987940275209,7.000620879616157
Trichy,Rice,2022,894.0719397249524,26.669245268018745,64.71929028066796,7.214753303633545,31.661195766780217,7.088751946875963
Madurai,Rice,2018,515.5587684508798,26.811989548953186,76.8089846855348,6.284049713929273,26.24545010849191,6.535976103547295
Salem,Rice,2024,817.5430047884516,30.522815019212914,65.78674246375141,6.534714913038529,39.2087860948169,6.677588570369627
Madurai,Rice,2020,218.01760535172275,28.649106234814358,56.84784140611383,5.902785858605608,32.76468220835178,6.368758811090579
Erode,Cotton,2018,457.97096521636126,24.41228892693127,82.20596274722949,6.711840310421204,38.44411744936987,6.383628064679333
Erode,Cotton,2020,769.4220389369972,30.863081087289824,80.37260932786936,7.41273318639317,36.52852465257113,7.146568553293407
Tirunelveli,Maize,2024,1443.779536568733,32.02314304063001,58.445205223970504,6.365746762871004,25.336238240552678,7.21269014215909
Tirunelveli,Rice,2020,399.8142316437839,31.780444377618704,71.95703598641661,7.151820054710799,44.551519015352966,6.316165440932506
Erode,Cotton,2022,539.1048518650343,32.93679680484628,64.73330622443508,6.665063084703815,35.86482855645897,5.42605395504052
Chennai,Groundnut,2024,904.1936991732025,34.62143401458237,74.19064126750466,7.455304980801107,42.7598175334607,4.999246056190913
Trichy,Cotton,2018,1292.3557265036507,33.53586891303328,59.24311548240356,6.375873775279354,24.511558798670087,6.266166670385641
Chennai,Rice,2024,900.5431242470183,29.09011770163111,76.71842202451823,7.788513882698493,28.12477097246364,6.988354788349072
Erode,Rice,2020,1025.5354630760392,27.33303079906888,79.94951485767231,7.177112186359611,31.468734828714783,7.035343050912656
Coimbatore,Rice,2023,765.5990623308807,22.14527456959316,58.52657261257641,6.870809100669853,37.18615582359656,6.5372331278241305
Salem,Cotton,2019,722.3446027651559,28.034777105408143,68.67700146717976,6.89635517505251,34.06786980012871,6.806864642272057
Erode,Groundnut,2019,870.5460880169392,29.661235388518243,80.15965004717218,6.374509483600615,47.279148161796336,7.281994953716022
Salem,Cotton,2024,685.4276523434739,28.139369297367534,57.98637401843243,6.3294630578391216,44.311568894800914,7.729968516360273
Coimbatore,Groundnut,2024,1031.0673346794363,21.957692804248268,61.31173388681899,6.883534689424678,28.421681679088874,5.1363671272761975
Salem,Maize,2025,448.43202526360403,27.082811684009364,74.61738006362509,5.860886592631724,61.516392231751276,6.518340580134777
Coimbatore,Maize,2023,1072.4967581417084,30.06506255634138,66.39310869940586,6.278815671017927,34.236604672151316,6.863860562777883
Madurai,Rice,2021,859.828253075688,24.717071888115484,52.24725229828096,6.043921385781843,46.62100953178675,7.676204163497015
Chennai,Rice,2019,796.3197828497841,28.530211984759042,64.79780392574504,7.100274804764339,32.43892448337567,7.689158321576962
Chennai,Groundnut,2020,439.25385995339457,29.381206402813604,85.46440468642872,7.110919120859203,40.62251640180575,6.0460535674001585
Salem,Maize,2023,605.0528320005326,31.577496451282382,88.6288833976783,7.587475555196175,43.549016420390586,6.354596889548928
Erode,Groundnut,2020,1149.6628682832948,33.48033725694088,61.629135882553975,6.465742784038535,21.461460929033386,5.375523467108842
Chennai,Cotton,2021,797.8502504916587,26.790956599645867,58.866982694170254,6.134562338161038,50.722270999723804,7.710405195861018
Salem,Rice,2019,919.5996164682053,28.588023621730244,63.419880431328316,5.67149250076983,27.96825838887395,7.542991120968512
Erode,Groundnut,2021,630.1169966711634,28.688221352184065,86.01900421233753,6.8896651295014095,31.85809283879586,6.326016475408735
Vellore,Cotton,2019,842.7363409436373,30.077999550042776,76.42093702467645,7.677755969843737,29.553460237535287,7.211265477965901
Vellore,Cotton,2018,506.96198797000517,29.719689874052307,82.64085132591688,6.647771308888876,29.894957391017787,6.757456894692817
Trichy,Rice,2019,874.9705635719718,32.560017792959265,77.98681756898188,6.718641855233321,30.318971955743603,6.970549166030519
Tirunelveli,Maize,2022,942.6602243175512,20.53985046329332,54.80635815774954,6.695650114427488,24.2541542336739,4.166276879523278
Tirunelveli,Groundnut,2020,930.1536817962544,29.337667450313578,58.5115217037808,6.877807246534904,41.851139633774395,7.444552092674411
